,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
8330,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220111,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8331,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220112,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8332,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220113,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,No policy change has been found. The policies stay the same as those on 11/12/2021.  The previous international travel limitations are still in force. China keeps a dynamic zero-covid approach and closes its borders to most international travel.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8333,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220114,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8334,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220115,1.0,1.0,,1.0,1.0,,1.0,1.0,"Anhui Government recommended to during the festival period, the general public is requested not to organize or participate in non-essential gathering activities, reduce the flow of people, advocate the citizens to ""delay red matters as much as possible, handle white matters briefly, and do not hold banquets"", and advocate family dinner gatherings with no more than 10 people.  Anhui Government recommended to all kinds of large-scale conferences and offline trainings should not be held unless it is necessary, and all kinds of conferences and trainings should be held online; party and government organs at all levels, enterprises and institutions are not allowed to hold large-scale gatherings of people conferences and activities without approval. Cancellation of group worship, large-scale condolences, gatherings, dinners, annual meetings and other activities that must be held, according to the principle of ""who hosts, who is responsible"", implement the main responsibility for prevention and control, and strictly control the number, scale and time.  https://web.archive.org/web/20220123143718/http://www.aaas.org.cn/wap/content/article/19710951",4.0,0.0,,0.0,,"Anhui Government stipulates that when taking public transportation or going to shopping malls, cinemas and other crowd gathering places, you should wear masks in the whole process and reduce conversations with others; when you go to scenic spots, you should take good personal hygiene protection and abide by the epidemic prevention measures in various public places.  https://web.archive.org/web/20220123143718/http://www.aaas.org.cn/wap/content/article/19710951",1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8335,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220116,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8336,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220117,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8337,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220118,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8338,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220119,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8339,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220120,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,No policy change has been found. The policies stay the same as those on 11/12/2021.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8340,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220121,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8341,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220122,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8342,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220123,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8343,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220124,1.0,1.0,"No policy change from Dec 3, 2021.",1.0,1.0,"No policy change from Dec 3, 2021.",1.0,1.0,"No policy change from Jan 15, 2022.",4.0,0.0,,0.0,,No restrications on public transport operation.,1.0,1.0,"No policy has changed.The policy stays the same as the one introduced on 2nd, Dec, 2021.  Anhui Provincial Department of Housing and Construction requires personnel on construction sites to ""not go out unless necessary""  https://web.archive.org/web/20210809155857/https://www.sohu.com/a/482009420_121106991",2.0,1.0,"No policy change from Dec 3, 2021.",3.0,,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,"No policy change from Dec 3, 2021.",,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8344,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220125,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,,
8345,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220126,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,No policy change has been found. The policies stay the same as those on 11/12/2021.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8346,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220127,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8347,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220128,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8348,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220129,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8349,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220130,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8350,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220131,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8351,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220201,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8352,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220202,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8353,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220203,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8354,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220204,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8355,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220205,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8356,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220206,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,56.94,56.94,65.0,65.0,59.11,59.11,67.56,67.56,0.0,0.0
8357,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220207,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,"After the Spring Festival, the epidemic prevention measures return to the normalized level.",0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8358,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220208,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8359,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220209,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8360,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220210,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,No policy change has been found. The policies stay the same as those on 11/12/2021.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8361,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220211,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8362,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220212,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8363,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220213,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8364,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220214,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8365,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220215,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8366,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220216,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
8367,China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220217,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,1.0,,2.0,1.0,,3.0,No policy change has been found. The policies stay the same as those on 11/12/2021.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV,0.0,,,0.0,,,,,,2.0,1.0,,3.0,,2.0,,,,0.0,,2.0,1.0,,5.0,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1009.0,6.0,50.0,50.0,63.1,63.1,55.21,55.21,63.1,63.1,0.0,0.0
